Revisada por,Fecha publicacion,Fuente,Noticiero,Autor,Noticia,Humano,Vía y entorno,Vehicular
Kenneth,03/04/2021,https://www.crhoy.com/nacionales/adulto-mayor-murio-tras-derrapar-con-motocicleta/,CR Hoy,Daniel Chinchilla,(CRHoy.com).- Un hombre de 75 años perdió la vida esta tarde en el sector de Paquera en Puntarenas. La Cruz Roja confirmó que el suceso ocurrió cuando la víctima viajaba a bordo de una motocicleta y por razones que se desconocen derrapó con la misma. El cuerpo del lugareño quedó junto a la moto. Autoridades del Organismo de Investigación Judicial (OIJ) se desplazaron hasta la escena para realizar el levantamiento respectivo del cuerpo.,0,0,0
Kenneth,17/03/2021,https://www.crhoy.com/nacionales/bomberos-atiende-vuelco-de-vehiculo-con-una-persona-atrapada/,CR Hoy,Erick Carvajal,"(CRHoy.com).- El Cuerpo de Bomberos atiende en este momento un accidente de tránsito en el sector de San Sebastián, en San José, en el cual una persona quedó prensada dentro del automóvil. Leonel Jiménez, Supervisor de la Central de Comunicaciones de Bomberos, comentó que se trabaja en la extracción de la persona en el sitio y hasta el momento se desconoce su condición de salud. En el lugar hay una unidad extintora y otra de rescate. El accidente ocurrió del Motel El Retiro 150 norte.",0,0,0
Kenneth,11/02/2021,https://www.crhoy.com/nacionales/identifican-a-la-victima-mortal-de-aparatoso-accidente-entre-bus-y-camion/,CR Hoy,Agencia,"(CRHoy.com).- Las autoridades judiciales identificaron a un hombre que falleció en un aparatoso accidente anoche entre un autobús y un camión en San Vito de Coto Brus, Zona Sur del país. La víctima de la mortal colisión fue identificado como José Manuel Fenton Salas, de 48 años. El OIJ informó que los hechos ocurrieron frente al cementerio de San Vito. Fenton era el conductor del camión. Al parecer, el autobús habría invadido el carril y eso habría provocado la colisión. La Cruz Roja atendió el accidente, sin embargo Fenton falleció en el sitio. Las autoridades de tránsito le realizaron la prueba de alcoholemia al chofer del autobús y dio negativa.",1,0,0
Kenneth,06/02/2021,https://www.crhoy.com/nacionales/sucesos/aparatoso-accidente-deja-un-oficial-de-fuerza-publica-herido/,CR Hoy,Gerardo Ruíz,"(CRHoy.com).- A las 6:15 p. m. ocurrió un violento choque entre una patrulla de la Fuerza Pública y un trailer. Ambos vehículos circulaban por la Ruta Nacional 36, Limón-Talamanca, cerca de la frontera con Panamá. La colisión provocó que el vehículo policial se volcara de costado, lo cual le causó heridas de consideración a uno de los oficiales tripulantes de la patrulla. Los golpes ameritaron el traslado del oficial a un centro médico de la Caja Costarricense de Seguro Social (CCSS). El resto de ocupantes de la patrulla se reportaron estables, mientras que el chofer del trailer no sufrió ninguna consecuencia por el golpe. El camión que conducía sí resultó con daños en el contenedor, según se aprecia en fotos que tomaron testigos del accidente.",0,0,0
Kenneth,06/02/2021,https://www.crhoy.com/nacionales/sucesos/motociclista-grave-tras-quedar-debajo-de-autobus/,CR Hoy,Gerardo Ruíz,"(CRHoy.com).- La Cruz Roja Costarricense trasladó en condición crítica al hospital San Juan de Dios a un motociclista que quedó debajo de un autobús. El accidente ocurrió a las 4:15 p. m. de este sábado 6 de febrero en Aserrí, San José. Por ahora se desconoce la causa real del suceso y la identidad del hombre accidentado. Sin embargo, testigos que estaban en el sitio reportaron que, al parecer, motociclista habría invadió el carril contrario y golpeó al bus que lo arrastró por varios metros. Desde la noche de este viernes las autoridades reportan un importante aumento en la cantidad de accidentes de tránsito, los cuales han dejado varios fallecidos en varias partes del país.",1,0,0
Kenneth,06/02/2021,https://www.crhoy.com/nacionales/sucesos/oij-identifica-a-fallecido-en-choque-en-ruta-interamericana/,CR Hoy,Gerardo Ruíz,"(CRHoy.com).- El Organismo de Investigación Judicial (OIJ) identificó como Gerardo Muñoz Zúñiga al hombre que falleció anoche, cerca de las 8:00 p. m., en Copey de Dota, carretera Interamericana, hacia Pérez Zeledón. La policía aún investiga las circunstancias en que Muñoz se estrelló contra el costado de un trailer cuando manejaba su vehículo tres kilómetros después de Los Chespiritos 1. La Cruz Roja Costarricense, por su parte, detalló que Muñoz tenía 37 años. Él fue parte de las numerosas víctimas que dejó una noche de viernes y madrugada de sábado violenta, en la que abundaron los accidentes viales en varias partes del país.",0,0,0
Kenneth,01/02/2021,https://www.crhoy.com/nacionales/identifican-motociclista-que-murio-tras-derrape/,CR Hoy,Daniel Chinchilla,"(CRHoy.com) Autoridades judiciales identificaron a un joven que perdió la vida producto de un accidente de tránsito en La Palma de Golfito, Puntarenas. El suceso ocurrió mientras el ahora fallecido, identificado como Arturo Morales Siles iba en apariencia hacia la zona de Puerto Jiménez. Por razones que se desconocen perdió el control de la moto, derrapó y colisionó contra la barrera de contención de la carretera. Según informó la policía judicial, el muchacho fue declarado sin vida en el sitio. Su cuerpo fue trasladado a la morgue para el debido proceso.",0,0,0
Kenneth,22/12/2020,https://www.crhoy.com/nacionales/motociclista-pierde-la-vida-al-chocar-con-trailer-estacionado/,CR Hoy,Johel Solano,"CRHoy.com) Un motociclista perdió la vida, la mañana de este martes, luego de chocar contra un tráiler que se encontraba estacionado sobre el carril derecho de la vía que comunica Paraíso con Cartago. El reporte de la Cruz Roja expresa que la víctima es un hombre de aproximadamente 30 años. Él fue declarado fallecido por los paramédicos en el sitio. El suceso se dio a las 6:24 a.m. en las cercanías de la compañía Amanco , en Llanos de Santa Lucía. Las autoridades judiciales atendieron la escena y trabajan en el levantamiento del cuerpo. Por el momento no se ha identificado a la víctima de forma oficial. De forma preliminar, los cuerpos de rescate reportan que el tráiler estaba estacionado. Tras el incidente, los conductores de la zona tuvieron que utilizar la ruta alterna por el sector de Cóncovas, dado el congestionamiento vial.",0,0,0
Kenneth,01/12/2020,https://www.crhoy.com/nacionales/motociclista-sufre-graves-lesiones-tras-chocar-contra-pared/,CR Hoy,Yaslin Cabezas,"(CRHoy.com) Un motociclista sufrió heridas de gravedad tras chocar contra una pared, la madrugada de este martes en San Francisco de Heredia. El accidente ocurrió a eso de la 1:00 a.m. frente a la universidad Fidélitas, según Marcos Alfaro, supervisor de la Cruz Roja. Al parecer, el conductor perdió el control de la moto y se estrelló contra la pared. Tras el impacto, quedó tendido en el pavimento. El paciente de 33 años presentaba heridas en varias partes de su cuerpo y fue trasladado en condición crítica al hospital San Vicente de Paúl.",0,0,1
Kenneth,25/11/2019,https://www.crhoy.com/nacionales/choque-entre-carro-y-motos-deja-3-heridos/,CR Hoy,Yaslin Cabezas,"(CRHoy.com) Tres personas resultaron gravemente heridas tras el choque de un carro contra dos motocicletas, la madrugada de este lunes en el centro de San José. El accidente se registró a las 2:46 a.m. en las cercanías del edificio central del Instituto Nacional de Seguros (INS), en Avenida 7, Calle 5, según Johnny Zamora, supervisor de la Cruz Roja. Tras el impacto, tres personas resultaron con heridas de gravedad y fueron trasladadas en condición crítica al hospital Calderón Guardia. Al parecer, el irrespeto a una señal de tránsito habría causado el accidente. Los heridos tienen 28, 37 y 39 años. Sus identidades no trascendieron.",1,0,0
Kenneth,08/12/2018,https://www.crhoy.com/nacionales/dos-muertos-tras-choque-de-carro-contra-arbol-en-canas/,CR Hoy,Yaslin Cabezas,"Dos hombres perdieron la vida la tarde de este sábado, tras chocar el vehículo en el que viajaban contra un árbol, en Cañas, Guanacaste. Geovanny Venegas, supervisor de la Cruz Roja, informó que las víctimas quedaron prensadas entre las latas del vehículo y fueron declaradas fallecidas por los paramédicos. Ninguno portaba documentos de identidad. Al parecer el conductor perdió el control del carro, se volcó y chocó contra un árbol. La cabina quedó incrustada en el tronco del árbol. Un video y algunas fotografías publicadas en el Facebook de Accidentes de Costa Rica muestran lo aparatoso del accidente. El Organismo de Investigación Judicial (OIJ) realizó el levantamiento de los cuerpos, que fueron trasladados a la Morgue Judicial para sus respectivas autopsias.",1,0,1
Kenneth,03/11/2018,https://www.crhoy.com/nacionales/mujer-murio-en-accidente-de-transito-durante-la-madrugada/,CR Hoy,Katherine Castro,"Una mujer identificada de 25 años y de apellido Araya falleció la madrugada de este sábado, luego de que el vehículo en que viajaba colisionara contra otro. El incidente se registró en avenida 8 en el centro de San José a las 3:00 a.m. De acuerdo con el informe preliminar del Organismo de Investigación Judicial (OIJ) el carro en el que viajaba la mujer – tipo pick-up – habría invadido el carril contrario y al ser golpeado por un vehículo de carga liviana chocó contra la malla de un parqueo. La mujer salió expulsada y quedó prensada contra el otro vehículo. Agentes judiciales de la Sección de Inspecciones Oculares y Recolección de Indicios, realizaron el levantamiento del cuerpo que fue trasladado a la Morgue Judicial para realizar la respectiva autopsia. El caso se mantiene en investigación.",1,0,0
Kenneth,04/08/2018,https://www.crhoy.com/nacionales/conductor-atropella-a-ciclista-y-se-da-a-la-fuga/,CR Hoy,Paula Ruíz,"Un vídeo que circula en redes sociales muestra el momento en que el conductor de un automóvil impacta a 2 ciclistas en El Tejar de Cartago. En la grabación se observa el momento en que el vehículo dobla hacia su izquierda al mismo momento en que transitaban los ciclistas. Se presume que los deportistas tenían la vía, por lo cual el conductor debía de hacer la detención necesaria para su giro. El carro involucrado es marca Hyundai, del cual no se logra apreciar el número de placa. Su conductor continuó su camino con normalidad tras impactar a los ciclistas. Alexander Porras, de la Central de Comunicaciones de Cruz Roja dijo que ellos no atendieron a los afectados por lo cual, se desconoce si sufrieron heridas de consideración. No obstante en el vídeo se observa el momento en que el ocupante de un vehículo se sale a brindarles ayuda, pues, tras el impacto quedaron tendidos sobre el asfalto. En el 2017 se reportó el fallecimiento de 38 ciclistas en las rutas nacionales, según estadísticas de la Dirección General de Policía de Tránsito. Esa misma institución contabiliza 19 decesos de ciclistas hasta junio de este año. Estos deportistas tienen libre acceso de circulación en carreteras, con excepción de aquellas donde la velocidad permitida sea de 80 kilómetros por hora.",1,0,0
Kenneth,20/06/2024,https://www.nacion.com/sucesos/accidentes/oficial-de-fuerza-publica-muere-en-accidente-de/N6VSRLCNTRHYHD47XUPAHM7QAA/story/,La Nación,Yiren Altamirano Bolaños,"El Ministerio de Seguridad Pública (MSP) confirmó la muerte de un oficial de Fuerza Pública involucrado en un accidente de tránsito esta mañana en la autopista General Cañas, cerca del Conservatorio Castella, en dirección San José - Alajuela.

El agente policial fue identificado como Róger Hernández Chacón, quien se movilizaba en una motocicleta de la policía. Por motivos que se desconocen, colisionó de forma aparatosa con la parte trasera de un vehículo tipo pick-up. Debido a esto, compañeros que estaban cerca alertaron a la Cruz Roja para su atención.

De acuerdo con el reporte, el oficial fue llevado en condición delicada al Hospital San Vicente de Paúl, donde minutos después de su ingreso fue declarado sin signos vitales.

“Con gran pesar comunicamos el fallecimiento del policía motorizado. Él tenía 8 años de servicio en nuestra institución, pertenecía al Grupo de Apoyo Operacional (GAO) de Heredia, pero se encontraba temporalmente asignado a la Dirección de Operaciones en misiones especiales, ya que Róger era un oficial muy competente y disciplinado” destacó el Director de Operaciones de Fuerza Pública, comisionado Erick Calderón.

De momento, las autoridades mantienen una investigación para determinar las causas de la muerte del funcionario.",0,0,0
Kenneth,19/06/2024,https://www.nacion.com/sucesos/accidentes/colision-en-ruta-32-entre-carro-y-camion-deja-dos/3DNERHM5TFDHZLIVMHMG4ZTJ5Y/story/,La Nación,Fátima Jiménez Quirós y Reiner Montero,"Una colisión entre un carro y un camión dejó como saldo dos personas atrapadas y otras tres con heridas importantes la mañana de este miércoles en la ruta 32, a cinco kilómetros de Guápiles, antes del río Sucio.

Al lugar se movilizaron cuatro unidades del Cuerpo de Bomberos y siete de la Cruz Roja.

El incidente se registró a las 9:28 a.m., y una hora más tarde las personas ya habían sido liberadas. Las personas atrapadas eran un adulto mayor y una mujer de 47 años.

Ambos fueron trasladados a centros médicos en condición urgente. El hombre presentaba lesiones en la cabeza, el tórax, el abdomen y las piernas, mientras que la mujer tenía lesiones desde el tórax hasta las piernas.

En apariencia, la causa del incidente fue una invasión de carril; sin embargo, las circunstancias continúan bajo investigación.",1,0,0
